kreis_id	krs17	krs17_name	fl17	bev17	kbez	kbez	ktyp4	ktyp4_name	slraum	slraum_name	raumt2010lage_kreis	raumt2010lage_kreis_name	rtyp3	rtyp3_name	WO	WO_name
09663	9663000	"Würzburg, Stadt"	87.6	126635	41	Kreisfreie Stadt	1	kreisfreie Großstadt	1	Städtischer Raum	2	zentral	2	Region mit Verstädterungsansätzen	1	Westdeutschland
09671	9671000	Aschaffenburg	698.91	173969	44	Landkreis	2	Städtischer Kreis	1	Städtischer Raum	1	sehr zentral	3	Ländliche Region	1	Westdeutschland
09672	9672000	Bad Kissingen	1136.83	103265	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	3	Ländliche Region	1	Westdeutschland
09673	9673000	Rhön-Grabfeld	1021.74	79796	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	3	Ländliche Region	1	Westdeutschland
09674	9674000	Haßberge	956.19	84464	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	3	Ländliche Region	1	Westdeutschland
09675	9675000	Kitzingen	684.16	90429	44	Landkreis	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	2	zentral	2	Region mit Verstädterungsansätzen	1	Westdeutschland
09676	9676000	Miltenberg	715.53	128484	44	Landkreis	2	Städtischer Kreis	1	Städtischer Raum	2	zentral	3	Ländliche Region	1	Westdeutschland
09677	9677000	Main-Spessart	1321.18	126523	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	2	Region mit Verstädterungsansätzen	1	Westdeutschland
09678	9678000	Schweinfurt	841.4	115105	44	Landkreis	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	2	zentral	3	Ländliche Region	1	Westdeutschland
09679	9679000	Würzburg	968.33	161340	44	Landkreis	2	Städtischer Kreis	1	Städtischer Raum	2	zentral	2	Region mit Verstädterungsansätzen	1	Westdeutschland
09761	9761000	"Augsburg, Stadt"	146.87	292851	41	Kreisfreie Stadt	1	kreisfreie Großstadt	1	Städtischer Raum	1	sehr zentral	2	Region mit Verstädterungsansätzen	1	Westdeutschland
09762	9762000	"Kaufbeuren, Stadt"	40.02	43478	41	Kreisfreie Stadt	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	3	Ländliche Region	1	Westdeutschland
09763	9763000	"Kempten (Allgäu), Stadt"	63.28	68330	41	Kreisfreie Stadt	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	2	zentral	3	Ländliche Region	1	Westdeutschland
09764	9764000	"Memmingen, Stadt"	70.11	43470	41	Kreisfreie Stadt	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	2	zentral	3	Ländliche Region	1	Westdeutschland
09771	9771000	Aichach-Friedberg	780.25	132596	44	Landkreis	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	2	zentral	2	Region mit Verstädterungsansätzen	1	Westdeutschland
09772	9772000	Augsburg	1070.61	249838	44	Landkreis	2	Städtischer Kreis	1	Städtischer Raum	2	zentral	2	Region mit Verstädterungsansätzen	1	Westdeutschland
09773	9773000	Dillingen a.d.Donau	792.24	95159	44	Landkreis	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	3	peripher	2	Region mit Verstädterungsansätzen	1	Westdeutschland
09774	9774000	Günzburg	762.41	124519	44	Landkreis	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	2	zentral	3	Ländliche Region	1	Westdeutschland
09775	9775000	Neu-Ulm	515.85	172546	44	Landkreis	2	Städtischer Kreis	1	Städtischer Raum	2	zentral	3	Ländliche Region	1	Westdeutschland
09776	9776000	Lindau (Bodensee)	323.39	81148	44	Landkreis	2	Städtischer Kreis	1	Städtischer Raum	2	zentral	3	Ländliche Region	1	Westdeutschland
09777	9777000	Ostallgäu	1394.46	139278	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	3	Ländliche Region	1	Westdeutschland
09778	9778000	Unterallgäu	1229.58	142544	44	Landkreis	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	3	peripher	3	Ländliche Region	1	Westdeutschland
09779	9779000	Donau-Ries	1274.56	133043	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	2	Region mit Verstädterungsansätzen	1	Westdeutschland
09780	9780000	Oberallgäu	1527.98	154568	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	3	Ländliche Region	1	Westdeutschland
10041	10041000	Regionalverband Saarbrücken	410.95	330150	45	Regionalverband	2	Städtischer Kreis	1	Städtischer Raum	1	sehr zentral	1	Städtische Region	1	Westdeutschland
10042	10042000	Merzig-Wadern	556.66	103656	44	Landkreis	2	Städtischer Kreis	1	Städtischer Raum	2	zentral	1	Städtische Region	1	Westdeutschland
10043	10043000	Neunkirchen	249.8	133297	44	Landkreis	2	Städtischer Kreis	1	Städtischer Raum	2	zentral	1	Städtische Region	1	Westdeutschland
10044	10044000	Saarlouis	459.35	195815	44	Landkreis	2	Städtischer Kreis	1	Städtischer Raum	2	zentral	1	Städtische Region	1	Westdeutschland
10045	10045000	Saarpfalz-Kreis	418.28	143402	44	Landkreis	2	Städtischer Kreis	1	Städtischer Raum	2	zentral	1	Städtische Region	1	Westdeutschland
10046	10046000	St. Wendel	476.07	87867	44	Landkreis	2	Städtischer Kreis	1	Städtischer Raum	2	zentral	1	Städtische Region	1	Westdeutschland
11001	11001000	Mitte	39.4	385748	41	Kreisfreie Stadt	1	kreisfreie Großstadt	1	Städtischer Raum	1	sehr zentral	1	Städtische Region	2	Ostdeutschland
11002	11002000	Friedrichshain	20.4	290386	41	Kreisfreie Stadt	1	kreisfreie Großstadt	1	Städtischer Raum	1	sehr zentral	1	Städtische Region	2	Ostdeutschland
11003	11003000	Pankow	103.22	409335	41	Kreisfreie Stadt	1	kreisfreie Großstadt	1	Städtischer Raum	1	sehr zentral	1	Städtische Region	2	Ostdeutschland
11004	11004000	Charlottenburg	64.69	343592	41	Kreisfreie Stadt	1	kreisfreie Großstadt	1	Städtischer Raum	1	sehr zentral	1	Städtische Region	2	Ostdeutschland
11005	11005000	Spandau	91.88	245197	41	Kreisfreie Stadt	1	kreisfreie Großstadt	1	Städtischer Raum	1	sehr zentral	1	Städtische Region	2	Ostdeutschland
11006	11006000	Steglitz	102.56	310071	41	Kreisfreie Stadt	1	kreisfreie Großstadt	1	Städtischer Raum	1	sehr zentral	1	Städtische Region	2	Ostdeutschland
11007	11007000	Tempelhof	53.05	350984	41	Kreisfreie Stadt	1	kreisfreie Großstadt	1	Städtischer Raum	1	sehr zentral	1	Städtische Region	2	Ostdeutschland
11008	11008000	Neukölln	44.93	329917	41	Kreisfreie Stadt	1	kreisfreie Großstadt	1	Städtischer Raum	1	sehr zentral	1	Städtische Region	2	Ostdeutschland
11009	11009000	Treptow	167.73	273689	41	Kreisfreie Stadt	1	kreisfreie Großstadt	1	Städtischer Raum	1	sehr zentral	1	Städtische Region	2	Ostdeutschland
11010	11010000	Marzahn	61.82	269967	41	Kreisfreie Stadt	1	kreisfreie Großstadt	1	Städtischer Raum	1	sehr zentral	1	Städtische Region	2	Ostdeutschland
11011	11011000	Lichtenberg	52.12	294201	41	Kreisfreie Stadt	1	kreisfreie Großstadt	1	Städtischer Raum	1	sehr zentral	1	Städtische Region	2	Ostdeutschland
11012	11012000	Reinickendorf	89.32	266408	41	Kreisfreie Stadt	1	kreisfreie Großstadt	1	Städtischer Raum	1	sehr zentral	1	Städtische Region	2	Ostdeutschland
12051	12051000	"Brandenburg an der Havel, Stadt"	229.72	71886	41	Kreisfreie Stadt	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	3	peripher	3	Ländliche Region	2	Ostdeutschland
12052	12052000	"Cottbus, Stadt"	165.62	101036	41	Kreisfreie Stadt	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	3	peripher	3	Ländliche Region	2	Ostdeutschland
12053	12053000	"Frankfurt (Oder), Stadt"	147.85	58237	41	Kreisfreie Stadt	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	3	Ländliche Region	2	Ostdeutschland
12054	12054000	"Potsdam, Stadt"	188.26	175710	41	Kreisfreie Stadt	1	kreisfreie Großstadt	1	Städtischer Raum	1	sehr zentral	3	Ländliche Region	2	Ostdeutschland
12060	12060000	Barnim	1479.67	180864	44	Landkreis	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	2	zentral	3	Ländliche Region	2	Ostdeutschland
12061	12061000	Dahme-Spreewald	2274.48	167319	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	2	zentral	3	Ländliche Region	2	Ostdeutschland
12062	12062000	Elbe-Elster	1899.57	103455	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	4	sehr peripher	3	Ländliche Region	2	Ostdeutschland
12063	12063000	Havelland	1727.29	160710	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	2	zentral	3	Ländliche Region	2	Ostdeutschland
12064	12064000	Märkisch-Oderland	2158.67	192921	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	2	zentral	3	Ländliche Region	2	Ostdeutschland
12065	12065000	Oberhavel	1808.16	209893	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	2	zentral	3	Ländliche Region	2	Ostdeutschland
12066	12066000	Oberspreewald-Lausitz	1223.07	111122	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	3	Ländliche Region	2	Ostdeutschland
12067	12067000	Oder-Spree	2256.76	178347	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	3	Ländliche Region	2	Ostdeutschland
12068	12068000	Ostprignitz-Ruppin	2526.57	99368	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	4	sehr peripher	3	Ländliche Region	2	Ostdeutschland
12069	12069000	Potsdam-Mittelmark	2592.06	213214	44	Landkreis	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	2	zentral	3	Ländliche Region	2	Ostdeutschland
12070	12070000	Prignitz	2138.56	77263	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	4	sehr peripher	3	Ländliche Region	2	Ostdeutschland
12071	12071000	Spree-Neiße	1656.97	115456	44	Landkreis	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	4	sehr peripher	3	Ländliche Region	2	Ostdeutschland
12072	12072000	Teltow-Fläming	2104.24	166890	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	2	zentral	3	Ländliche Region	2	Ostdeutschland
12073	12073000	Uckermark	3076.9	120349	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	4	sehr peripher	3	Ländliche Region	2	Ostdeutschland
13003	13003000	"Rostock, Stadt"	181.36	208409	41	Kreisfreie Stadt	1	kreisfreie Großstadt	1	Städtischer Raum	2	zentral	3	Ländliche Region	2	Ostdeutschland
13004	13004000	"Schwerin, Stadt"	130.52	95797	41	Kreisfreie Stadt	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	3	peripher	3	Ländliche Region	2	Ostdeutschland
13071	13071000	Mecklenburgische Seenplatte	5495.65	260574	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	4	sehr peripher	3	Ländliche Region	2	Ostdeutschland
13072	13072000	Landkreis Rostock	3431.28	214635	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	4	sehr peripher	3	Ländliche Region	2	Ostdeutschland
13073	13073000	Vorpommern-Rügen	3214.43	225123	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	4	sehr peripher	3	Ländliche Region	2	Ostdeutschland
13074	13074000	Nordwestmecklenburg	2127.08	156993	44	Landkreis	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	3	peripher	3	Ländliche Region	2	Ostdeutschland
13075	13075000	Vorpommern-Greifswald	3945.63	237066	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	4	sehr peripher	3	Ländliche Region	2	Ostdeutschland
13076	13076000	Ludwigslust-Parchim	4766.76	212522	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	3	Ländliche Region	2	Ostdeutschland
14511	14511000	"Chemnitz, Stadt"	221.05	246855	41	Kreisfreie Stadt	1	kreisfreie Großstadt	1	Städtischer Raum	1	sehr zentral	2	Region mit Verstädterungsansätzen	2	Ostdeutschland
14521	14521000	Erzgebirgskreis	1827.89	340373	44	Landkreis	2	Städtischer Kreis	1	Städtischer Raum	3	peripher	2	Region mit Verstädterungsansätzen	2	Ostdeutschland
14522	14522000	Mittelsachsen	2116.88	308153	44	Landkreis	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	2	zentral	2	Region mit Verstädterungsansätzen	2	Ostdeutschland
14523	14523000	Vogtlandkreis	1412.45	229584	44	Landkreis	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	3	peripher	2	Region mit Verstädterungsansätzen	2	Ostdeutschland
14524	14524000	Zwickau	949.77	319988	44	Landkreis	2	Städtischer Kreis	1	Städtischer Raum	2	zentral	2	Region mit Verstädterungsansätzen	2	Ostdeutschland
14612	14612000	"Dresden, Stadt"	328.48	551072	41	Kreisfreie Stadt	1	kreisfreie Großstadt	1	Städtischer Raum	1	sehr zentral	1	Städtische Region	2	Ostdeutschland
14625	14625000	Bautzen	2395.58	302634	44	Landkreis	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	3	peripher	3	Ländliche Region	2	Ostdeutschland
14626	14626000	Görlitz	2111.41	256587	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	3	Ländliche Region	2	Ostdeutschland
14627	14627000	Meißen	1454.58	242862	44	Landkreis	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	3	peripher	1	Städtische Region	2	Ostdeutschland
14628	14628000	Sächsische Schweiz-Osterzgebirge	1654.19	245418	44	Landkreis	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	2	zentral	1	Städtische Region	2	Ostdeutschland
14713	14713000	"Leipzig, Stadt"	297.8	581980	41	Kreisfreie Stadt	1	kreisfreie Großstadt	1	Städtischer Raum	1	sehr zentral	1	Städtische Region	2	Ostdeutschland
14729	14729000	Leipzig	1651.32	258008	44	Landkreis	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	2	zentral	1	Städtische Region	2	Ostdeutschland
14730	14730000	Nordsachsen	2028.54	197794	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	1	Städtische Region	2	Ostdeutschland
15001	15001000	"Dessau-Roßlau, Stadt"	244.75	82111	41	Kreisfreie Stadt	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	3	peripher	3	Ländliche Region	2	Ostdeutschland
15002	15002000	"Halle (Saale), Stadt"	135.02	239173	41	Kreisfreie Stadt	1	kreisfreie Großstadt	1	Städtischer Raum	1	sehr zentral	2	Region mit Verstädterungsansätzen	2	Ostdeutschland
15003	15003000	"Magdeburg, Stadt"	201.01	238478	41	Kreisfreie Stadt	1	kreisfreie Großstadt	1	Städtischer Raum	2	zentral	3	Ländliche Region	2	Ostdeutschland
15081	15081000	Altmarkkreis Salzwedel	2293.03	84457	44	Landkreis	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	4	sehr peripher	3	Ländliche Region	2	Ostdeutschland
15082	15082000	Anhalt-Bitterfeld	1453.52	161264	44	Landkreis	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	3	peripher	3	Ländliche Region	2	Ostdeutschland
15083	15083000	Börde	2366.59	172619	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	3	Ländliche Region	2	Ostdeutschland
15084	15084000	Burgenlandkreis	1413.7	181968	44	Landkreis	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	3	peripher	2	Region mit Verstädterungsansätzen	2	Ostdeutschland
15085	15085000	Harz	2104.54	216299	44	Landkreis	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	3	peripher	3	Ländliche Region	2	Ostdeutschland
15086	15086000	Jerichower Land	1576.85	90465	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	3	Ländliche Region	2	Ostdeutschland
15087	15087000	Mansfeld-Südharz	1448.86	138013	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	2	Region mit Verstädterungsansätzen	2	Ostdeutschland
15088	15088000	Saalekreis	1433.71	185494	44	Landkreis	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	2	zentral	2	Region mit Verstädterungsansätzen	2	Ostdeutschland
15089	15089000	Salzlandkreis	1426.85	192739	44	Landkreis	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	3	peripher	3	Ländliche Region	2	Ostdeutschland
15090	15090000	Stendal	2423.25	113186	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	4	sehr peripher	3	Ländliche Region	2	Ostdeutschland
15091	15091000	Wittenberg	1930.47	126815	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	3	Ländliche Region	2	Ostdeutschland
16051	16051000	"Erfurt, Stadt"	269.91	212988	41	Kreisfreie Stadt	1	kreisfreie Großstadt	1	Städtischer Raum	2	zentral	2	Region mit Verstädterungsansätzen	2	Ostdeutschland
16052	16052000	"Gera, Stadt"	152.19	94859	41	Kreisfreie Stadt	2	Städtischer Kreis	1	Städtischer Raum	2	zentral	2	Region mit Verstädterungsansätzen	2	Ostdeutschland
16053	16053000	"Jena, Stadt"	114.76	111099	41	Kreisfreie Stadt	1	kreisfreie Großstadt	1	Städtischer Raum	2	zentral	2	Region mit Verstädterungsansätzen	2	Ostdeutschland
16054	16054000	"Suhl, Stadt"	103.03	35166	41	Kreisfreie Stadt	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	3	Ländliche Region	2	Ostdeutschland
16055	16055000	"Weimar, Stadt"	84.48	64426	41	Kreisfreie Stadt	2	Städtischer Kreis	1	Städtischer Raum	2	zentral	2	Region mit Verstädterungsansätzen	2	Ostdeutschland
16056	16056000	"Eisenach, Stadt"	104.17	42710	41	Kreisfreie Stadt	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	3	Ländliche Region	2	Ostdeutschland
16061	16061000	Eichsfeld	943.07	100645	44	Landkreis	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	3	peripher	3	Ländliche Region	2	Ostdeutschland
16062	16062000	Nordhausen	713.92	84697	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	3	Ländliche Region	2	Ostdeutschland
16063	16063000	Wartburgkreis	1307.46	123764	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	3	Ländliche Region	2	Ostdeutschland
16064	16064000	Unstrut-Hainich-Kreis	979.68	103504	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	3	Ländliche Region	2	Ostdeutschland
16065	16065000	Kyffhäuserkreis	1037.87	75818	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	4	sehr peripher	3	Ländliche Region	2	Ostdeutschland
16066	16066000	Schmalkalden-Meiningen	1210.74	122952	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	3	Ländliche Region	2	Ostdeutschland
16067	16067000	Gotha	936.08	135521	44	Landkreis	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	3	peripher	2	Region mit Verstädterungsansätzen	2	Ostdeutschland
16068	16068000	Sömmerda	806.86	70027	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	2	Region mit Verstädterungsansätzen	2	Ostdeutschland
16069	16069000	Hildburghausen	938.43	63923	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	3	Ländliche Region	2	Ostdeutschland
16070	16070000	Ilm-Kreis	843.73	108830	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	2	Region mit Verstädterungsansätzen	2	Ostdeutschland
16071	16071000	Weimarer Land	804.49	82131	44	Landkreis	2	Städtischer Kreis	1	Städtischer Raum	3	peripher	2	Region mit Verstädterungsansätzen	2	Ostdeutschland
16072	16072000	Sonneberg	433.61	56361	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	3	Ländliche Region	2	Ostdeutschland
16073	16073000	Saalfeld-Rudolstadt	1036.02	107368	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	2	Region mit Verstädterungsansätzen	2	Ostdeutschland
16074	16074000	Saale-Holzland-Kreis	815.26	82990	44	Landkreis	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	3	peripher	2	Region mit Verstädterungsansätzen	2	Ostdeutschland
16075	16075000	Saale-Orla-Kreis	1151.33	81501	44	Landkreis	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	3	peripher	2	Region mit Verstädterungsansätzen	2	Ostdeutschland
16076	16076000	Greiz	845.95	99275	44	Landkreis	2	Städtischer Kreis	1	Städtischer Raum	3	peripher	2	Region mit Verstädterungsansätzen	2	Ostdeutschland
16077	16077000	Altenburger Land	569.44	90650	44	Landkreis	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	3	peripher	2	Region mit Verstädterungsansätzen	2	Ostdeutschland
